unit,site,block,name,plot,seed.total,seed.nassella,seed.bromus,seed.elymus,ntrt,ntrt,dist,year,taxa,cover
187,SEDGWICK ,B ,LOOP ROAD,12,0,0,0,0,#NAME?,nutrient,1,2006,APIACEAE SPECIES,2
187,SEDGWICK ,B ,LOOP ROAD,12,0,0,0,0,#NAME?,nutrient,1,2004,BROMUS DIANDRUS,95
187,SEDGWICK ,B ,LOOP ROAD,12,0,0,0,0,#NAME?,nutrient,1,2005,MINUARTIA SPECIES,4
187,SEDGWICK ,B ,LOOP ROAD,12,0,0,0,0,#NAME?,nutrient,1,2006,ERODIUM CICUTARIUM,20
187,SEDGWICK ,B ,LOOP ROAD,12,0,0,0,0,#NAME?,nutrient,1,2007,ERODIUM CICUTARIUM,7
187,SEDGWICK ,B ,LOOP ROAD,12,0,0,0,0,#NAME?,nutrient,1,2007,BROMUS DIANDRUS,2
187,SEDGWICK ,B ,LOOP ROAD,12,0,0,0,0,#NAME?,nutrient,1,2006,LACTUCA SERRIOLA,15
187,SEDGWICK ,B ,LOOP ROAD,12,0,0,0,0,#NAME?,nutrient,1,2008,EREMOCARPUS SETIGERUS,1
187,SEDGWICK ,B ,LOOP ROAD,12,0,0,0,0,#NAME?,nutrient,1,2008,BROMUS HORDEACEUS,70
187,SEDGWICK ,B ,LOOP ROAD,12,0,0,0,0,#NAME?,nutrient,1,2006,VULPIA MYUROS,5
187,SEDGWICK ,B ,LOOP ROAD,12,0,0,0,0,#NAME?,nutrient,1,2006,BROMUS DIANDRUS,40
187,SEDGWICK ,B ,LOOP ROAD,12,0,0,0,0,#NAME?,nutrient,1,2004,EREMOCARPUS SETIGERUS,5
187,SEDGWICK ,B ,LOOP ROAD,12,0,0,0,0,#NAME?,nutrient,1,2008,ERODIUM CICUTARIUM,20
187,SEDGWICK ,B ,LOOP ROAD,12,0,0,0,0,#NAME?,nutrient,1,2009,CLARKIA PURPUREA,2
187,SEDGWICK ,B ,LOOP ROAD,12,0,0,0,0,#NAME?,nutrient,1,2005,LACTUCA SERRIOLA,25
187,SEDGWICK ,B ,LOOP ROAD,12,0,0,0,0,#NAME?,nutrient,1,2005,SILENE GALLICA,1
187,SEDGWICK ,B ,LOOP ROAD,12,0,0,0,0,#NAME?,nutrient,1,2005,ERODIUM CICUTARIUM,20
187,SEDGWICK ,B ,LOOP ROAD,12,0,0,0,0,#NAME?,nutrient,1,2006,ERODIUM CICUTARIUM,6
187,SEDGWICK ,B ,LOOP ROAD,12,0,0,0,0,#NAME?,nutrient,1,2006,BROMUS HORDEACEUS,7
187,SEDGWICK ,B ,LOOP ROAD,12,0,0,0,0,#NAME?,nutrient,1,2010,VULPIA MYUROS,7
187,SEDGWICK ,B ,LOOP ROAD,12,0,0,0,0,#NAME?,nutrient,1,2006,EREMOCARPUS SETIGERUS,2
187,SEDGWICK ,B ,LOOP ROAD,12,0,0,0,0,#NAME?,nutrient,1,2005,EREMOCARPUS SETIGERUS,10
187,SEDGWICK ,B ,LOOP ROAD,12,0,0,0,0,#NAME?,nutrient,1,2005,LACTUCA SERRIOLA,2
187,SEDGWICK ,B ,LOOP ROAD,12,0,0,0,0,#NAME?,nutrient,1,2006,EREMOCARPUS SETIGERUS,2
187,SEDGWICK ,B ,LOOP ROAD,12,0,0,0,0,#NAME?,nutrient,1,2009,BROMUS HORDEACEUS,45
187,SEDGWICK ,B ,LOOP ROAD,12,0,0,0,0,#NAME?,nutrient,1,2008,LACTUCA SERRIOLA,1
187,SEDGWICK ,B ,LOOP ROAD,12,0,0,0,0,#NAME?,nutrient,1,2006,CLARKIA PURPUREA,2
187,SEDGWICK ,B ,LOOP ROAD,12,0,0,0,0,#NAME?,nutrient,1,2005,BACCHARIS PILULARIS,1
187,SEDGWICK ,B ,LOOP ROAD,12,0,0,0,0,#NAME?,nutrient,1,2010,BROMUS HORDEACEUS,40
187,SEDGWICK ,B ,LOOP ROAD,12,0,0,0,0,#NAME?,nutrient,1,2006,ERODIUM CICUTARIUM,3
187,SEDGWICK ,B ,LOOP ROAD,12,0,0,0,0,#NAME?,nutrient,1,2009,BROMUS DIANDRUS,25
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2010,BROMUS DIANDRUS,55
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2004,BROMUS DIANDRUS,75
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2004,BROMUS HORDEACEUS,30
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2008,BROMUS HORDEACEUS,25
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2004,EREMOCARPUS SETIGERUS,2
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2007,ERODIUM CICUTARIUM,2
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2006,ERODIUM CICUTARIUM,20
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2004,BROMUS HORDEACEUS,15
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2006,BROMUS DIANDRUS,15
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2009,LUPINUS NANUS,10
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2005,BROMUS HORDEACEUS,80
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2008,AVENA FATUA,1
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2006,BROMUS DIANDRUS,10
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2010,AVENA BARBATA,2
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2010,BROMUS HORDEACEUS,20
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2006,BROMUS DIANDRUS,25
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2008,CLARKIA PURPUREA,1
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2008,LUPINUS NANUS,5
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2009,TRIFOLIUM ALBOPURPUREUM,1
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2004,CLARKIA PURPUREA,5
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2005,BROMUS DIANDRUS,10
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2006,LACTUCA SERRIOLA,3
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2006,BROMUS HORDEACEUS,45
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2009,BROMUS DIANDRUS,40
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2007,BROMUS HORDEACEUS,10
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2005,BROMUS DIANDRUS,35
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2007,LACTUCA SERRIOLA,5
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2009,AVENA FATUA,2
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2006,ERODIUM CICUTARIUM,15
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2009,GALIUM APARINE,1
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2010,GALIUM APARINE,5
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2006,AVENA FATUA,1
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2009,TORILIS NODOSA,1
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2005,ERODIUM CICUTARIUM,8
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2005,EREMOCARPUS SETIGERUS,5
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2010,AVENA FATUA,10
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2008,BROMUS DIANDRUS,50
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2006,BROMUS HORDEACEUS,60
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2007,TORILIS NODOSA,1
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2005,AVENA BARBATA,6
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2005,TRIFOLIUM GRACILENTUM,2
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2010,CLARKIA PURPUREA,2
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2004,BROMUS DIANDRUS,60
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2008,GALIUM APARINE,1
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2009,SILENE GALLICA,1
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2005,LACTUCA SERRIOLA,8
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2004,LACTUCA SERRIOLA,5
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2005,BROMUS HORDEACEUS,60
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2008,EREMOCARPUS SETIGERUS,1
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2009,ERODIUM CICUTARIUM,10
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2005,LACTUCA SERRIOLA,3
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2010,EREMOCARPUS SETIGERUS,1
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2010,ERODIUM CICUTARIUM,20
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2009,LACTUCA SERRIOLA,2
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2008,ERODIUM CICUTARIUM,3
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2009,BROMUS HORDEACEUS,35
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2006,BROMUS HORDEACEUS,70
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2007,BROMUS DIANDRUS,10
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2007,EREMOCARPUS SETIGERUS,1
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2005,AVENA BARBATA,2
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2008,TORILIS NODOSA,1
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2006,ERODIUM CICUTARIUM,2
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2009,CLARKIA PURPUREA,1
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2006,LACTUCA SERRIOLA,10
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2005,EREMOCARPUS SETIGERUS,5
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2008,LACTUCA SERRIOLA,1
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2009,EREMOCARPUS SETIGERUS,1
198,SEDGWICK ,B ,LOOP ROAD,23,0,0,0,0,CONTROL ,CONTROL ,0,2010,FORB SPECIES25,1
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2008,ERODIUM CICUTARIUM,3
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2009,VULPIA MYUROS,1
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2006,LACTUCA SERRIOLA,1
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2006,VULPIA MYUROS,1
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2005,GALIUM APARINE,5
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2006,SILENE GALLICA,5
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2006,GALIUM APARINE,1
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2005,BROMUS DIANDRUS,10
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2004,AVENA BARBATA,50
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2006,ERODIUM CICUTARIUM,20
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2007,BROMUS DIANDRUS,2
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2004,BROMUS DIANDRUS,30
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2004,LACTUCA SERRIOLA,5
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2006,ERODIUM CICUTARIUM,5
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2008,CLARKIA PURPUREA,1
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2005,LACTUCA SERRIOLA,10
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2005,LACTUCA SERRIOLA,3
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2010,BROMUS DIANDRUS,20
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2006,AVENA FATUA,3
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2007,TORILIS NODOSA,3
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2006,BROMUS HORDEACEUS,25
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2005,SILENE GALLICA,2
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2008,BROMUS HORDEACEUS,40
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2010,LACTUCA SERRIOLA,1
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2009,GILIA ACHILLEIFOLIA,2
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2009,BROMUS DIANDRUS,45
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2006,APIACEAE SPECIES,5
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2005,TORILIS NODOSA,5
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2005,ERODIUM CICUTARIUM,2
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2009,LACTUCA SERRIOLA,1
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2004,BROMUS HORDEACEUS,35
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2006,ERODIUM BOTRYS,1
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2009,CLARKIA PURPUREA,3
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2009,ERODIUM CICUTARIUM,2
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2005,BROMUS HORDEACEUS,35
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2005,AVENA BARBATA,45
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2005,TORILIS NODOSA,10
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2006,BROMUS HORDEACEUS,30
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2005,SILENE GALLICA,15
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2005,ERODIUM CICUTARIUM,5
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2006,VIOLA PEDUNCULATA,3
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2006,BROMUS DIANDRUS,10
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2009,SILENE GALLICA,1
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2009,AVENA FATUA,10
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2009,GALIUM APARINE,2
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2006,BROMUS HORDEACEUS,20
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2010,BROMUS HORDEACEUS,25
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2008,GALIUM APARINE,5
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2008,BROMUS DIANDRUS,25
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2006,SILENE GALLICA,3
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2006,AVENA FATUA,7
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2007,BROMUS HORDEACEUS,50
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2009,TORILIS NODOSA,1
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2008,LACTUCA SERRIOLA,1
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2004,BROMUS HORDEACEUS,25
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2006,SILENE GALLICA,10
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2007,LACTUCA SERRIOLA,5
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2006,CERASTIUM GLOMERATUM,1
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2010,EREMOCARPUS SETIGERUS,1
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2008,AVENA FATUA,5
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2004,AVENA BARBATA,40
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2010,CLARKIA PURPUREA,7
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2007,ERODIUM CICUTARIUM,1
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2007,GALIUM APARINE,3
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2008,VULPIA MYUROS,1
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2006,BROMUS DIANDRUS,2
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2006,AVENA FATUA,2
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2010,AVENA FATUA,50
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2005,BROMUS HORDEACEUS,50
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2004,BROMUS DIANDRUS,50
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2005,BROMUS DIANDRUS,10
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2009,BROMUS HORDEACEUS,45
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2006,CERASTIUM GLOMERATUM,1
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2008,TORILIS NODOSA,20
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2010,ERODIUM CICUTARIUM,3
200,SEDGWICK ,B ,LOOP ROAD,25,0,0,0,0,#NAME?,nutrient,0,2006,ERODIUM CICUTARIUM,3
202,SEDGWICK ,C ,CONNECTOR ROAD ,2,0,0,0,0,+C ,organic_matter,0,2005,BROMUS DIANDRUS,50
202,SEDGWICK ,C ,CONNECTOR ROAD ,2,0,0,0,0,+C ,organic_matter,0,2005,AGOSERIS HETEROPHYLLA,1
202,SEDGWICK ,C ,CONNECTOR ROAD ,2,0,0,0,0,+C ,organic_matter,0,2005,ERODIUM CICUTARIUM,4
202,SEDGWICK ,C ,CONNECTOR ROAD ,2,0,0,0,0,+C ,organic_matter,0,2009,BROMUS DIANDRUS,70
202,SEDGWICK ,C ,CONNECTOR ROAD ,2,0,0,0,0,+C ,organic_matter,0,2005,AVENA BARBATA,4
202,SEDGWICK ,C ,CONNECTOR ROAD ,2,0,0,0,0,+C ,organic_matter,0,2007,BROMUS DIANDRUS,70
202,SEDGWICK ,C ,CONNECTOR ROAD ,2,0,0,0,0,+C ,organic_matter,0,2004,BROMUS HORDEACEUS,85
202,SEDGWICK ,C ,CONNECTOR ROAD ,2,0,0,0,0,+C ,organic_matter,0,2009,BROMUS HORDEACEUS,1
202,SEDGWICK ,C ,CONNECTOR ROAD ,2,0,0,0,0,+C ,organic_matter,0,2006,BROMUS HORDEACEUS,5
202,SEDGWICK ,C ,CONNECTOR ROAD ,2,0,0,0,0,+C ,organic_matter,0,2009,GALIUM APARINE,1
202,SEDGWICK ,C ,CONNECTOR ROAD ,2,0,0,0,0,+C ,organic_matter,0,2009,EREMOCARPUS SETIGERUS,1
202,SEDGWICK ,C ,CONNECTOR ROAD ,2,0,0,0,0,+C ,organic_matter,0,2005,LUPINUS NANUS,3
202,SEDGWICK ,C ,CONNECTOR ROAD ,2,0,0,0,0,+C ,organic_matter,0,2006,APIACEAE SPECIES,1
202,SEDGWICK ,C ,CONNECTOR ROAD ,2,0,0,0,0,+C ,organic_matter,0,2006,BROMUS DIANDRUS,25
202,SEDGWICK ,C ,CONNECTOR ROAD ,2,0,0,0,0,+C ,organic_matter,0,2004,CLARKIA PURPUREA,20
202,SEDGWICK ,C ,CONNECTOR ROAD ,2,0,0,0,0,+C ,organic_matter,0,2010,BROMUS DIANDRUS,100
202,SEDGWICK ,C ,CONNECTOR ROAD ,2,0,0,0,0,+C ,organic_matter,0,2004,HYPOCHAERIS GLABRA,2
202,SEDGWICK ,C ,CONNECTOR ROAD ,2,0,0,0,0,+C ,organic_matter,0,2006,BROMUS DIANDRUS,20
202,SEDGWICK ,C ,CONNECTOR ROAD ,2,0,0,0,0,+C ,organic_matter,0,2006,BROMUS HORDEACEUS,5
202,SEDGWICK ,C ,CONNECTOR ROAD ,2,0,0,0,0,+C ,organic_matter,0,2008,BROMUS HORDEACEUS,1
202,SEDGWICK ,C ,CONNECTOR ROAD ,2,0,0,0,0,+C ,organic_matter,0,2005,TRIFOLIUM GRACILENTUM,4
202,SEDGWICK ,C ,CONNECTOR ROAD ,2,0,0,0,0,+C ,organic_matter,0,2006,ERODIUM CICUTARIUM,7
202,SEDGWICK ,C ,CONNECTOR ROAD ,2,0,0,0,0,+C ,organic_matter,0,2009,CLARKIA PURPUREA,1
202,SEDGWICK ,C ,CONNECTOR ROAD ,2,0,0,0,0,+C ,organic_matter,0,2009,TRIFOLIUM CILIOLATUM,1
202,SEDGWICK ,C ,CONNECTOR ROAD ,2,0,0,0,0,+C ,organic_matter,0,2004,ERODIUM CICUTARIUM,5
202,SEDGWICK ,C ,CONNECTOR ROAD ,2,0,0,0,0,+C ,organic_matter,0,2005,BROMUS HORDEACEUS,60
202,SEDGWICK ,C ,CONNECTOR ROAD ,2,0,0,0,0,+C ,organic_matter,0,2004,BROMUS DIANDRUS,95
202,SEDGWICK ,C ,CONNECTOR ROAD ,2,0,0,0,0,+C ,organic_matter,0,2005,BROMUS HORDEACEUS,70
202,SEDGWICK ,C ,CONNECTOR ROAD ,2,0,0,0,0,+C ,organic_matter,0,2010,EREMOCARPUS SETIGERUS,1
202,SEDGWICK ,C ,CONNECTOR ROAD ,2,0,0,0,0,+C ,organic_matter,0,2005,GALIUM APARINE,2
202,SEDGWICK ,C ,CONNECTOR ROAD ,2,0,0,0,0,+C ,organic_matter,0,2006,THYSANOCARPUS CURVIPES,3
202,SEDGWICK ,C ,CONNECTOR ROAD ,2,0,0,0,0,+C ,organic_matter,0,2006,BROMUS DIANDRUS,40
202,SEDGWICK ,C ,CONNECTOR ROAD ,2,0,0,0,0,+C ,organic_matter,0,2006,GALIUM APARINE,3
202,SEDGWICK ,C ,CONNECTOR ROAD ,2,0,0,0,0,+C ,organic_matter,0,2004,FORB SPECIES9,7
202,SEDGWICK ,C ,CONNECTOR ROAD ,2,0,0,0,0,+C ,organic_matter,0,2005,ERODIUM CICUTARIUM,15
202,SEDGWICK ,C ,CONNECTOR ROAD ,2,0,0,0,0,+C ,organic_matter,0,2007,BROMUS HORDEACEUS,5
